"User ID","Gender","Age","EstimatedSalary","Purchased"
"316495728","Male","27","66000","0"
"589267134","Female","35","82000","0"
"741538692","Male","33","41000","0"
"824916375","Female","30","72000","0"
"203487561","Male","26","32000","1"
"952361874","Male","27","84000","0"
"375824196","Female","27","26000","0"
"694750283","Male","33","43000","0"
"581293467","Female","35","50000","0"
"429165738","Male","30","47000","0"
"768432951","Female","28","15000","0"
"315978624","Female","23","59000","0"
"902614735","Male","25","75000","0"
"236875419","Female","27","30000","0"
"487519362","Male","30","135000","0"
"649203157","Female","31","100000","0"
"158764932","Male","24","90000","1"
"732681495","Female","18","33000","0"
"501942678","Male","29","38000","0"
"294387561","Female","35","69000","0"
"876154239","Male","27","86000","0"
"359826174","Female","24","55000","0"
"624739815","Male","23","71000","0"
"718345926","Female","28","148000","0"
"532617489","Male","22","47000","0"
"694158237","Female","32","88000","0"
"217984653","Male","27","115000","1"
"895623174","Female","25","118000","0"
"451297368","Female","23","43000","0"
"306481759","Female","32","72000","0"
"857936421","Female","59","28000","0"
"429765813","Female","24","47000","0"
"173854296","Female","24","22000","0"
"640127985","Male","23","23000","0"
"982345617","Male","22","34000","0"
"528691374","Male","31","16000","0"
"317548962","Female","25","71000","0"
"465238791","Male","24","117000","0"
"794716238","Female","20","43000","1"
"183954726","Male","33","60000","0"
"695283147","Female","32","66000","0"
"247361859","Male","34","82000","0"
"591742683","Female","18","41000","0"
"853619274","Male","22","72000","0"
"302875461","Female","28","32000","1"
"816429753","Male","26","84000","0"
"657134829","Female","30","26000","0"
"439587612","Male","39","43000","0"
"127368945","Female","33","108000","0"
"548916237","Male","45","77000","0"
"981245376","Female","46","61000","0"
"365792148","Male","48","113000","0"
"249683715","Female","45","75000","0"
"530471982","Male","47","90000","0"
"817256349","Female","48","57000","0"
"693814257","Male","45","99000","0"
"472359816","Male","46","34000","0"
"958627314","Male","47","70000","0"
"614583279","Female","49","72000","0"
"385172964","Female","47","71000","0"
"716934825","Male","29","54000","0"
"294856137","Male","31","129000","0"
"530617492","Male","31","34000","0"
"749238561","Female","27","50000","0"
"821495376","Male","21","79000","0"
"367281945","Female","28","104000","0"
"952346718","Female","27","29000","0"
"456129837","Male","35","47000","0"
"318754629","Female","33","88000","0"
"607923514","Female","30","71000","0"
"849361275","Male","26","26000","0"
"532487196","Female","27","46000","0"
"195678423","Male","27","83000","0"
"768215349","Female","33","73000","0"
"429356781","Male","35","104000","0"
"961742835","Male","30","29000","0"
"374589162","Female","28","47000","0"
"285163974","Female","23","88000","0"
"514927683","Male","25","71000","1"
"203748591","Male","27","26000","0"
"678351924","Female","30","46000","0"
"952614378","Male","31","83000","0"
"417985623","Female","24","73000","0"
"359246817","Male","45","87000","1"
"820713546","Female","23","72000","1"
"684592731","Male","25","32000","0"
"271638495","Female","27","84000","1"
"536147982","Male","30","26000","0"
"192835674","Female","31","43000","1"
"498726153","Male","24","108000","0"
"347951286","Female","18","77000","1"
"651483927","Male","29","61000","0"
"927361845","Female","35","113000","0"
"584279361","Male","27","75000","1"
"315648279","Female","24","90000","1"
"879512634","Male","23","57000","0"
"460937152","Male","28","99000","1"
"736285491","Male","22","34000","0"
"204159783","Female","32","70000","0"
"598374216","Female","27","72000","1"
"361928475","Male","25","71000","1"
"452617839","Male","23","54000","0"
"783495162","Male","32","129000","1"
"192683574","Female","59","34000","1"
"675341298","Male","24","50000","0"
"519726843","Female","24","79000","1"
"894152637","Female","23","104000","1"
"347968125","Male","22","29000","1"
"620534798","Female","31","47000","1"
"738291465","Female","25","88000","1"
"485617329","Male","24","71000","0"
"951428673","Female","20","26000","0"
"263975814","Male","33","46000","0"
"574863291","Female","32","83000","1"
"319247856","Male","34","73000","1"
"896135247","Male","18","104000","0"
"645729183","Female","22","29000","1"
"732518694","Female","28","47000","0"
"158496327","Male","26","88000","1"
"429783516","Male","30","71000","0"
"361254789","Female","39","26000","1"
"950671342","Male","33","46000","0"
"584923671","Female","45","83000","0"
"217865493","Male","46","73000","1"
"376149528","Male","19","19000","0"
"823547961","Male","35","20000","0"
"514382679","Female","26","43000","0"
"697218345","Female","27","57000","0"
"958736214","Male","19","76000","0"
"241965837","Male","27","58000","0"
"635874192","Female","27","84000","0"
"492513768","Female","32","150000","1"
"817629345","Male","25","33000","0"
"359248716","Female","35","65000","0"
"684751923","Female","26","80000","0"
"196382754","Female","26","52000","0"
"528917463","Male","20","86000","0"
"734596218","Male","32","18000","0"
"961243587","Male","18","82000","0"
"842375169","Male","29","80000","0"
"275981346","Male","47","25000","1"
"513624789","Male","45","26000","1"
"489357612","Male","46","28000","1"
"672149835","Female","48","29000","1"
"154863297","Male","45","22000","1"
"736592481","Female","47","49000","1"
"298417356","Male","48","41000","1"
"850763124","Female","45","22000","1"
"417928653","Male","46","23000","1"
"561384972","Male","47","20000","1"
"349657218","Male","49","28000","1"
"927415836","Female","47","30000","1"
"683219574","Male","29","43000","0"
"574836129","Male","31","18000","0"
"139742865","Male","31","74000","0"
"286591347","Female","27","137000","1"
"795683412","Female","21","16000","0"
"432175968","Female","28","44000","0"
"618924753","Male","27","90000","0"
"957346281","Male","35","27000","0"
"371298645","Female","33","28000","0"
"504761839","Male","30","49000","0"
"823459176","Female","26","72000","0"
"649817523","Female","27","31000","0"
"215634798","Female","27","17000","0"
"978152634","Female","33","51000","0"
"763928145","Male","35","108000","0"
"854367912","Male","30","15000","0"
"236415879","Female","28","84000","0"
"491786325","Male","23","20000","0"
"187253964","Male","25","79000","0"
"695841237","Female","27","54000","0"
"358972461","Male","30","135000","1"
"642139578","Female","31","89000","0"
"729584613","Female","24","32000","0"
"513647892","Female","18","44000","0"
"846291735","Female","29","83000","0"
"124759683","Female","35","23000","0"
"983625471","Female","27","58000","0"
"657318249","Female","24","55000","0"
"218947356","Female","23","48000","0"
"349286517","Male","28","79000","0"
"671534892","Male","22","18000","0"
"592178346","Female","32","117000","0"
"485963721","Male","27","20000","0"
"739421658","Male","25","87000","0"
"156487239","Female","23","66000","0"
"327695184","Male","32","120000","1"
"984312675","Female","59","83000","0"
"518762934","Male","24","58000","0"
"276943518","Male","24","19000","0"
"453128796","Female","23","82000","0"
"691574283","Female","22","63000","0"
"837269145","Female","31","68000","0"
"214895637","Male","25","80000","0"
"568731294","Female","24","27000","0"
"392456718","Female","20","23000","0"
"745182369","Female","33","113000","0"
"961347852","Male","32","18000","0"
"823956471","Male","34","112000","1"
"154278936","Male","18","52000","0"
"876319245","Female","22","27000","0"
"295864137","Female","28","87000","0"
"430571689","Female","26","17000","0"
"618293754","Male","30","80000","0"
"753416298","Male","39","42000","0"
"967825143","Male","20","49000","0"
"482139567","Male","35","88000","0"
"319657824","Female","30","62000","0"
"579482361","Female","31","118000","1"
"645713982","Male","24","55000","0"
"826594713","Female","28","85000","0"
"234781659","Male","26","81000","0"
"571926438","Male","35","50000","0"
"938345216","Male","22","81000","0"
"689217543","Female","30","116000","0"
"425863197","Male","26","15000","0"
"163594782","Female","29","28000","0"
"795328461","Female","29","83000","0"
"512746389","Female","35","44000","0"
"847159236","Female","35","25000","0"
"326487915","Male","28","123000","1"
"198632574","Male","35","73000","0"
"497215863","Female","28","37000","0"
"635978142","Male","27","88000","0"
"584361297","Male","28","59000","0"
"712954368","Female","32","86000","0"
"349826751","Female","33","149000","1"
"961743582","Female","19","21000","0"
"528197346","Male","21","72000","0"
"473568129","Female","26","35000","0"
"215349687","Male","27","89000","0"
"786215934","Male","26","86000","0"
"359472816","Female","38","80000","0"
"694183257","Female","39","71000","0"
"871926345","Female","37","71000","0"
"245738196","Male","38","61000","0"
"638547912","Male","37","55000","0"
"512394678","Male","42","80000","0"
"983671254","Male","40","57000","0"
"754829361","Male","35","75000","0"
"679315842","Male","36","52000","0"
"314586279","Male","40","59000","0"
"926147583","Male","41","59000","0"
"458932716","Female","36","75000","0"
"537264198","Male","37","72000","0"
"295871634","Female","40","75000","0"
"841539267","Male","35","53000","0"
"613428759","Female","41","51000","0"
"729651483","Female","39","61000","0"
"486397125","Male","42","65000","0"
"152874936","Male","26","32000","0"
"394162578","Male","30","17000","0"
"967285314","Female","26","84000","0"
"528743169","Male","31","58000","0"
"316459827","Male","33","31000","0"
"845617293","Male","30","87000","0"
"719238456","Female","21","68000","0"
"683574921","Female","28","55000","0"
"271986345","Male","23","63000","0"
"452361789","Female","20","82000","0"
"598427613","Male","30","107000","1"
"364195278","Female","28","59000","0"
"827653149","Male","19","25000","0"
"196842735","Male","19","85000","0"
"731924856","Female","18","68000","0"
"549618372","Male","35","59000","0"
"835276941","Male","30","89000","0"
"372149685","Female","34","25000","0"
"468753219","Female","24","89000","0"
"915482367","Female","27","96000","1"
"287365194","Female","41","30000","0"
"653917824","Male","29","61000","0"
"741628953","Male","20","74000","0"
"598734612","Female","26","15000","0"
"312546789","Male","41","45000","0"
"469781325","Male","31","76000","0"
"258963471","Female","36","50000","0"
"837154926","Male","40","47000","0"
"124689753","Female","31","15000","0"
"936257418","Male","46","59000","0"
"573491682","Male","29","75000","0"
"485326197","Male","26","30000","0"
"219748365","Female","32","135000","1"
"678915234","Male","32","100000","1"
"351284679","Male","25","90000","0"
"947362518","Female","37","33000","0"
"568197342","Male","35","38000","0"
"492538716","Female","33","69000","0"
"726413859","Female","18","86000","0"
"831975624","Female","22","55000","0"
"354682197","Female","35","71000","0"
"679241583","Male","29","148000","1"
"215896347","Female","29","47000","0"
"983457261","Male","21","88000","0"
"467213985","Male","34","115000","0"
"518639724","Female","26","118000","0"
"694728315","Female","34","43000","0"
"352174896","Female","34","72000","0"
"946385172","Female","23","28000","0"
"871592643","Female","35","47000","0"
"259347618","Male","25","22000","0"
"614826359","Male","24","23000","0"
"387951426","Female","31","34000","0"
"732468951","Male","26","16000","0"
"594713268","Female","31","71000","0"
"821635794","Female","32","117000","1"
"469287513","Male","33","43000","0"
"158943672","Female","33","60000","0"
"273516984","Male","31","66000","0"
"845629137","Female","20","82000","0"
"693174825","Female","33","41000","0"
"512398467","Male","35","72000","0"
"786345291","Male","28","32000","0"
"937861254","Male","24","84000","0"
"251734986","Female","19","26000","0"
"348956172","Male","29","43000","0"
"619482357","Male","19","70000","0"
"457213869","Male","28","89000","0"
"832569714","Male","34","43000","0"
"564197238","Female","30","79000","0"
"928345617","Female","20","36000","0"
"173826945","Male","26","80000","0"
"495671382","Male","35","22000","0"
"267538194","Male","35","39000","0"
"359142876","Male","49","74000","0"
"648957213","Female","39","134000","1"
"721683549","Female","41","71000","0"
"814295763","Female","58","101000","1"
"536714982","Female","47","47000","0"
"982536471","Female","55","130000","1"
"476928315","Female","52","114000","0"
"391457628","Female","40","142000","1"
"628371594","Female","46","22000","0"
"159684237","Female","48","96000","1"
"845213769","Male","52","150000","1"
"732596148","Female","59","42000","0"
"617348925","Male","35","58000","0"
"593172486","Male","47","43000","0"
"481965237","Female","60","108000","1"
"254739681","Male","49","65000","0"
"769824315","Male","40","78000","0"
"438257196","Female","46","96000","0"
"916483572","Male","59","143000","1"
"251679834","Female","41","80000","0"
"635418927","Male","35","91000","1"
"827953461","Male","37","144000","1"
"194762583","Male","60","102000","1"
"572341698","Female","35","60000","0"
"386795124","Male","37","53000","0"
"943216875","Female","36","126000","1"
"751984362","Male","56","133000","1"
"268573419","Female","40","72000","0"
"519647283","Female","42","80000","1"
"437821596","Female","35","147000","1"
"682359147","Male","39","42000","0"
"954162738","Male","40","107000","1"
"326798415","Male","49","86000","1"
"578214963","Female","38","112000","0"
"149356872","Male","46","79000","1"
"291487356","Male","40","57000","0"
"643925718","Female","37","80000","0"
"785631294","Female","46","82000","0"
"472859631","Female","53","143000","1"
"136274589","Male","42","149000","1"
"598316247","Male","38","59000","0"
"827495361","Female","50","88000","1"
"315682974","Female","56","104000","1"
"964137825","Female","41","72000","0"
"729548613","Female","51","146000","1"
"841963257","Female","35","50000","0"
"673215984","Female","57","122000","1"
"548796132","Male","41","52000","0"
"392481576","Female","35","97000","1"
"156327498","Female","44","39000","0"
"934568721","Male","37","52000","0"
"287149635","Female","48","134000","1"
"615932847","Female","37","146000","1"
"479856213","Female","50","44000","0"
"362714589","Female","52","90000","1"
"814295763","Female","41","72000","0"
"536714982","Male","40","57000","0"
"982536471","Female","58","95000","1"
"476928315","Female","45","131000","1"
"391457628","Female","35","77000","0"
"628371594","Male","36","144000","1"
"159684237","Female","55","125000","1"
"845213769","Female","35","72000","0"
"732596148","Male","48","90000","1"
"617348925","Female","42","108000","1"
"593172486","Male","40","75000","0"
"481965237","Male","37","74000","0"
"254739681","Female","47","144000","1"
"769824315","Male","40","61000","0"
"438257196","Female","43","133000","0"
"916483572","Female","59","76000","1"
"251679834","Male","60","42000","1"
"635418927","Male","39","106000","1"
"827953461","Female","57","26000","1"
"194762583","Male","57","74000","1"
"572341698","Male","38","71000","0"
"386795124","Male","49","88000","1"
"943216875","Female","52","38000","1"
"751984362","Female","50","36000","1"
"268573419","Female","59","88000","1"
"519647283","Male","35","61000","0"
"437821596","Male","37","70000","1"
"682359147","Female","52","21000","1"
"954162738","Male","48","141000","0"
"326798415","Female","37","93000","1"
"578214963","Female","37","62000","0"
"149356872","Female","48","138000","1"
"291487356","Male","41","79000","0"
"643925718","Female","37","78000","1"
"785631294","Male","39","134000","1"
"472859631","Male","49","89000","1"
"136274589","Male","55","39000","1"
"598316247","Male","37","77000","0"
"827495361","Female","35","57000","0"
"315682974","Female","36","63000","0"
"964137825","Male","42","73000","1"
"729548613","Female","43","112000","1"
"841963257","Male","45","79000","0"
"673215984","Male","46","117000","1"
"548796132","Female","58","38000","1"
"392481576","Male","48","74000","1"
"156327498","Female","37","137000","1"
"934568721","Male","37","79000","1"
"287149635","Female","40","60000","0"
"615932847","Male","42","54000","0"
"479856213","Female","51","134000","0"
"362714589","Female","47","113000","1"
"15624510","Male","36","125000","1"
"15810944","Female","38","50000","0"
"15668575","Female","42","70000","0"
"15603246","Male","39","96000","1"
"15804002","Female","38","50000","0"
"15728773","Female","49","141000","1"
"15598044","Female","39","79000","0"
"15694829","Female","39","75000","1"
"15600575","Female","54","104000","1"
"15727311","Male","35","55000","0"
"15570769","Male","45","32000","1"
"15606274","Male","36","60000","0"
"15746139","Female","52","138000","1"
"15704987","Female","53","82000","1"
"15628972","Male","41","52000","0"
"15697686","Female","48","30000","1"
"15733883","Female","48","131000","1"
"15617482","Female","41","60000","0"
"15704583","Male","41","72000","0"
"15621083","Female","42","75000","0"
"15649487","Male","36","118000","1"
"15736760","Female","47","107000","1"
"15714658","Male","38","51000","0"
"15599081","Female","48","119000","1"
"15705113","Male","42","65000","0"
"15631159","Male","40","65000","0"
"15792818","Male","57","60000","1"
"15633531","Female","36","54000","0"
"15744529","Male","58","144000","1"
"15669656","Male","35","79000","0"
"15581198","Female","38","55000","0"
"15729054","Male","39","122000","1"
"15573452","Female","53","104000","1"
"15776733","Male","35","75000","0"
"15724858","Female","38","65000","0"
"15713144","Female","47","51000","1"
"15690188","Male","47","105000","1"
"15689425","Female","41","63000","0"
"15671766","Male","53","72000","1"
"15782806","Female","54","108000","1"
"15764419","Male","39","77000","0"
"15591915","Male","38","61000","0"
"15772798","Female","38","113000","1"
"15792008","Male","37","75000","0"
"15715541","Female","42","90000","1"
"15639277","Female","37","57000","0"
"15798850","Male","36","99000","1"
"15776348","Male","60","34000","1"
"15727696","Male","54","70000","1"
"15793813","Female","41","72000","0"
"15694395","Male","40","71000","1"
"15764195","Male","42","54000","0"
"15744919","Male","43","129000","1"
"15671655","Female","53","34000","1"
"15654901","Female","47","50000","1"
"15649136","Female","42","79000","0"
"15775562","Male","42","104000","1"
"15807481","Female","59","29000","1"
"15642885","Female","58","47000","1"
"15789109","Male","46","88000","1"
"15814004","Male","38","71000","0"
"15673619","Female","54","26000","1"
"15595135","Female","60","46000","1"
"15583681","Male","60","83000","1"
"15605000","Female","39","73000","0"
"15718071","Male","59","130000","1"
"15679760","Female","37","80000","0"
"15654574","Female","46","32000","1"
"15577178","Female","46","74000","0"
"15595324","Female","42","53000","0"
"15756932","Male","41","87000","1"
"15726358","Female","58","23000","1"
"15595228","Male","42","64000","0"
"15782530","Male","48","33000","1"
"15592877","Female","44","139000","1"
"15651983","Male","49","28000","1"
"15746737","Female","57","33000","1"
"15774179","Male","56","60000","1"
"15667265","Female","49","39000","1"
"15655123","Male","39","71000","0"
"15595917","Male","47","34000","1"
"15668385","Female","48","35000","1"
"15709476","Male","48","33000","1"
"15711218","Male","47","23000","1"
"15798659","Female","45","45000","1"
"15663939","Male","60","42000","1"
"15694946","Female","39","59000","0"
"15631912","Female","46","41000","1"
"15768816","Male","51","23000","1"
"15682268","Female","50","20000","1"
"15684801","Male","36","33000","0"
"15636428","Female","49","36000","1"
"15809823","Female","32","80000","1"
"15699284","Male","18","57000","1"
"15786993","Female","19","75000","1"
"15709441","Female","22","52000","0"
"15710257","Female","23","59000","0"
"15582492","Female","45","59000","0"
"15575694","Female","44","75000","1"
"15756820","Male","34","72000","0"
"15766289","Male","42","75000","0"
"15593014","Male","53","53000","0"
"15584545","Female","47","51000","0"
"15675949","Female","54","61000","0"
"15672091","Male","12","65000","0"
"15801658","Male","34","32000","0"
"15706185","Female","22","17000","0"
"15789863","Male","21","84000","0"
"15720943","Male","20","58000","0"
"15697997","Female","27","31000","0"
"15665416","Female","29","87000","0"
"15660200","Male","54","68000","0"
"15619653","Female","34","55000","0"
"15773447","Male","28","63000","0"
"15739160","Female","45","82000","0"
"15689237","Male","25","107000","1"
"15679297","Female","56","59000","0"
"15591433","Female","34","25000","0"
"15642725","Male","42","85000","0"
"15701962","Male","34","68000","0"
"15811613","Female","21","59000","0"
"15741049","Male","22","89000","0"
"15724423","Female","32","25000","0"
"15574305","Male","35","89000","0"
"15678168","Male","24","96000","0"
"15697020","Male","22","30000","0"
"15610801","Female","29","61000","0"
"15745232","Female","38","74000","0"
"15722758","Female","39","15000","0"
"15792102","Female","27","45000","0"
"15675185","Male","39","76000","1"
"15801247","Male","48","50000","0"
"15725660","Male","26","47000","0"
"15638963","Female","29","15000","0"
"15800061","Male","30","59000","0"
"15578006","Female","38","75000","0"
"15668504","Male","58","30000","0"
"15687491","Female","47","135000","0"
"15610403","Male","55","100000","0"
"15741094","Female","52","90000","0"
"15807909","Male","40","33000","0"
"15666141","Female","46","38000","0"
"15617134","Male","48","69000","1"
"15783029","Female","52","86000","0"
"15622833","Male","59","55000","0"
"15746422","Male","35","71000","0"
"15750839","Female","47","148000","0"
"15749130","Male","60","47000","0"
"15779862","Female","49","88000","0"
"15767871","Male","40","115000","0"
"15679651","Female","58","118000","0"
"15576219","Male","47","43000","0"
"15699247","Female","55","72000","1"
"15619087","Male","52","28000","0"
"15605327","Female","40","47000","0"
"15610140","Male","46","22000","0"
"15791174","Female","48","23000","0"
"15602373","Male","52","34000","0"
"15762605","Female","59","16000","0"
"15598840","Male","35","71000","0"
"15744279","Female","47","117000","0"
"15670619","Male","60","43000","0"
"15599533","Female","49","60000","0"
"15757837","Male","40","66000","0"
"15697574","Female","58","82000","1"
"15578738","Male","47","41000","0"
"15762228","Male","55","72000","0"
"15614827","Male","52","32000","0"
"15789815","Female","40","84000","0"
"15579781","Male","46","26000","0"
"15587013","Female","48","43000","1"
"15570932","Male","52","70000","0"
"15794661","Male","59","89000","0"
"15581654","Female","35","43000","0"
"15644296","Female","47","79000","0"
"15614420","Male","60","36000","0"
"15609653","Female","49","80000","0"
"15594577","Male","40","22000","0"
"15584114","Female","19","39000","0"
"15673367","Male","35","74000","0"
"15685576","Female","26","134000","0"
"15774727","Male","27","71000","0"
"15694288","Female","19","101000","0"
"15603319","Male","27","47000","0"
"15759066","Female","27","130000","0"
"15814816","Male","32","114000","0"
"15724402","Female","25","142000","0"
"15571059","Male","35","22000","0"
"15674206","Male","26","96000","0"
"15715160","Male","26","150000","0"
"15730448","Female","20","42000","0"
"15662067","Female","32","58000","0"
"15779581","Female","18","43000","0"
"15662901","Female","29","108000","0"
"15689751","Female","47","65000","0"
"15667742","Male","45","78000","0"
"15738448","Male","46","96000","0"
"15680243","Male","48","143000","0"
"15745083","Male","45","80000","0"
"15708228","Male","47","91000","0"
"15628523","Male","48","144000","0"
"15708196","Female","45","102000","0"
"15735549","Female","46","60000","0"
"15809347","Female","47","53000","0"
"15660866","Male","49","126000","1"
"15766609","Female","47","133000","0"
"15654230","Male","29","72000","0"
"15794566","Female","31","80000","0"
"15800890","Male","31","147000","0"
"15697424","Female","27","42000","0"
"15724536","Male","21","107000","0"
"15735878","Female","28","86000","0"
"15707596","Male","27","112000","0"
"15657163","Female","35","79000","1"
"15622478","Male","33","57000","0"
"15779529","Female","30","80000","0"
"15636023","Male","26","82000","0"
"15582066","Female","27","143000","0"
"15666675","Male","27","149000","0"
"15732987","Female","33","59000","0"
"15789432","Male","35","88000","0"
"15663161","Male","30","104000","0"
"15694879","Female","28","72000","0"
"15593715","Male","23","146000","0"
"15575002","Female","25","21000","0"
"15622171","Male","27","141000","0"
"15795224","Female","30","93000","1"
"15685346","Male","31","62000","1"
"15691808","Female","24","138000","0"
"15721007","Male","18","79000","0"
"15794253","Male","29","78000","0"
"15694453","Female","35","134000","0"
"15813113","Male","27","89000","0"
"15614187","Male","24","39000","0"
"15619407","Female","23","77000","0"
"15646227","Male","28","57000","1"
"15660541","Male","22","63000","0"
"15753874","Female","32","73000","0"
"15617877","Male","27","112000","0"
"15772073","Male","25","79000","0"
"15701537","Female","23","117000","0"
"15736228","Male","32","38000","0"
"15780572","Female","59","74000","0"
"15769596","Male","24","137000","0"
"15586996","Male","24","79000","0"
"15722061","Female","23","60000","0"
"15638003","Male","22","54000","0"
"15775590","Male","31","134000","0"
"15730688","Female","25","113000","0"
"15753102","Male","24","125000","1"
"15810075","Male","20","50000","0"
"15723373","Female","33","70000","0"
"15795298","Male","32","96000","0"
"15584320","Male","34","50000","0"
"15724161","Female","18","141000","0"
"15750056","Male","22","79000","0"
"15609637","Female","28","75000","0"
"15794493","Male","26","104000","0"
"15569641","Male","30","55000","0"
"15815236","Female","39","32000","0"
"15811177","Male","47","60000","0"
"15680587","Male","45","138000","0"
"15672821","Female","46","82000","0"
"15767681","Male","48","52000","0"
"15600379","Male","45","30000","0"
"15801336","Female","47","131000","0"
"15721592","Male","48","60000","0"
"15581282","Male","45","72000","0"
"15746203","Female","46","75000","0"
"15583137","Male","47","118000","1"
"15680752","Male","49","107000","0"
"15688172","Female","47","51000","1"
"15791373","Male","29","119000","0"
"15589449","Male","31","65000","1"
"15692819","Female","31","65000","0"
"15727467","Male","27","60000","1"
"15734312","Female","21","54000","0"
"15764604","Male","28","144000","1"
"15613014","Male","27","79000","1"
"15759684","Female","35","55000","0"
"15609669","Female","33","122000","0"
"15685536","Male","30","104000","0"
"15750447","Female","26","75000","1"
"15663249","Male","27","65000","0"
"15638646","Female","27","51000","0"
"15734161","Male","33","105000","0"
"15631070","Female","35","63000","1"
"15761950","Male","30","72000","0"
"15649668","Female","28","108000","1"
"15713912","Male","23","77000","1"
"15586757","Female","25","61000","1"
"15596522","Male","27","113000","0"
"15625395","Female","30","75000","0"
"15760570","Male","31","90000","1"
"15566689","Female","24","57000","1"
"15725794","Male","18","99000","0"
"15673539","Female","29","34000","1"
"15705298","Male","35","70000","1"
"15675791","Female","27","72000","0"
"15747043","Male","24","71000","1"
"15736397","Female","23","54000","1"
"15678201","Male","28","129000","0"
"15720745","Female","22","34000","1"
"15637593","Male","32","50000","0"
"15598070","Female","27","79000","0"
"15787550","Male","25","104000","0"
"15603942","Female","23","29000","1"
"15733973","Male","32","47000","1"
"15596761","Female","59","88000","0"
"15652400","Male","24","71000","1"
"15717893","Female","24","26000","1"
"15622585","Male","23","46000","0"
"15733964","Female","22","83000","1"
"15753861","Male","31","73000","0"
"15747097","Female","25","130000","1"
"15594762","Male","24","80000","0"
"15667417","Female","20","32000","1"
"15684861","Male","33","74000","0"
"15742204","Female","32","53000","0"
"15623502","Male","34","87000","1"
"15774872","Female","18","23000","1"
"15611191","Male","22","64000","0"
"15674331","Female","28","33000","1"
"15619465","Male","26","139000","0"
"15575247","Male","30","28000","0"
"15695679","Female","39","33000","1"
"15713463","Male","47","60000","1"
"15785170","Female","45","39000","0"
"15796351","Male","46","71000","1"
"15639576","Female","48","34000","1"
"15693264","Male","45","35000","0"
"15589715","Female","47","33000","1"
"15769902","Male","48","23000","1"
"15587177","Female","45","45000","1"
"15814553","Male","46","42000","1"
"15601550","Female","47","59000","1"
"15664907","Male","49","41000","0"
"15612465","Female","47","23000","0"
"15810800","Male","29","20000","0"
"15665760","Female","31","33000","1"
"15588080","Male","31","36000","0"
"15776844","Female","27","80000","0"
"15717560","Male","21","57000","0"
"15629739","Female","28","75000","0"
"15729908","Male","27","52000","0"
"15716781","Female","35","59000","0"
"15646936","Male","33","59000","0"
"15768151","Female","30","75000","0"
"15579212","Male","26","72000","0"
"15721835","Female","27","75000","0"
"15800515","Male","27","53000","0"
"15591279","Female","33","51000","0"
"15587419","Male","35","61000","0"
"15750335","Female","30","65000","0"
"15699619","Male","28","32000","0"
"15606472","Female","23","17000","0"
"15778368","Male","25","84000","1"
"15671387","Female","27","58000","0"
"15573926","Female","30","31000","0"
"15709183","Male","31","87000","0"
"15577514","Male","24","68000","0"
"15778830","Male","18","55000","0"
"15768072","Male","29","63000","0"
"15768293","Male","35","82000","0"
"15654456","Male","27","107000","0"
"15807525","Male","24","59000","0"
"15574372","Male","23","25000","0"
"15671249","Female","28","85000","0"
"15779744","Female","22","68000","0"
"15624755","Female","32","59000","0"
"15611430","Female","27","89000","0"
"15774744","Female","25","25000","1"
"15629885","Female","23","89000","0"
"15708791","Female","32","96000","0"
"15793890","Female","59","30000","0"
"15646091","Female","24","61000","0"
"15596984","Female","24","74000","0"
"15800215","Male","23","15000","0"
"15577806","Female","22","45000","0"
"15749381","Male","31","76000","0"
"15683758","Female","25","50000","0"
"15670615","Male","24","47000","0"
"15715622","Female","20","15000","0"
"15707634","Male","33","59000","1"
"15806901","Female","32","75000","0"
"15775335","Male","34","30000","0"
"15724150","Female","18","135000","0"
"15627220","Male","22","100000","0"
"15672330","Female","28","90000","0"
"15668521","Male","26","33000","0"
"15807837","Female","30","38000","0"
"15592570","Male","39","69000","0"
"15748589","Female","47","86000","0"
"15635893","Male","45","55000","1"
"15757632","Female","46","71000","0"
"15691863","Male","48","148000","0"
"15706071","Female","45","47000","0"
"15654296","Male","47","88000","0"
"15755018","Female","48","115000","0"
"15594041","Male","45","118000","0"
"15954801","Female","46","43000","0"
"15875321","Female","47","72000","0"
"15379207","Female","49","28000","0"
"15789453","Male","47","47000","0"
"15975396","Female","29","22000","0"
"15678901","Male","31","23000","1"
"15987654","Female","31","34000","0"
"15234553","Male","27","16000","0"
"15345753","Female","21","71000","0"
"13456774","Female","28","117000","0"
"13456732","Male","27","43000","0"
"13643246","Male","35","60000","1"
"17643236","Female","33","66000","0"
"12345689","Male","30","82000","0"
"11878535","Female","26","41000","0"
"13456782","Male","27","72000","0"
"31234566","Female","27","32000","0"
"23456789","Male","33","84000","0"
"23456784","Female","35","26000","0"
"23456788","Male","30","43000","0"
"17543281","Female","28","21000","0"
"13572373","Female","23","141000","0"
"12718373","Male","25","93000","0"
"18654372","Male","27","62000","0"
"17532537","Female","30","138000","0"
"14587253","Male","31","79000","0"
"15897533","Female","24","78000","0"
"17579833","Male","18","134000","0"
"12312434","Female","29","89000","0"
"12326586","Male","35","39000","0"
"16879538","Female","27","77000","0"
"14576908","Male","24","57000","0"
"18718191","Female","23","63000","0"
"24567882","Male","28","73000","0"
"16989065","Female","22","112000","0"
"19876543","Male","32","79000","0"
"70987654","Female","27","117000","0"
"23456789","Male","25","38000","0"
"34567811","Female","23","74000","0"
"12345678","Male","32","137000","0"
"87654322","Female","59","79000","0"
